,0,1,2
0,-0.40715333819389343,0.02395019680261612,10.003996849060059
1,-0.43110352754592896,-0.019160157069563866,10.025551795959473
2,-0.49097901582717896,-0.09580078721046448,10.006392478942871
3,-0.43589356541633606,-0.05748046934604645,9.994417190551758
4,-0.43589356541633606,-0.05748046934604645,9.994417190551758
5,-0.5125342011451721,-0.07664062827825546,9.965676307678223
6,-0.3640429973602295,-0.016765138134360313,10.025551795959473
7,-0.4430786371231079,-0.009580078534781933,9.987232208251953
8,-0.4981640875339508,-0.05029541254043579,9.98962688446045
9,-0.3784131109714508,-0.009580078534781933,10.047107696533203
10,-0.5580395460128784,-0.03353027626872063,10.047107696533203
11,-0.4574487507343292,-0.04790039360523224,9.977651596069336
12,-0.48618897795677185,-0.014370117336511612,10.001602172851562
13,-0.42631348967552185,-0.0646655336022377,9.994417190551758
14,-0.4885840117931366,-0.02395019680261612,9.994417190551758
15,-0.3951782286167145,0.009580078534781933,10.047107696533203
16,-0.49097901582717896,-0.040715333074331284,10.015972137451172
17,-0.4334985613822937,-0.045505374670028687,9.944121360778809
18,-0.40715333819389343,-0.002395019633695483,9.96088695526123
19,-0.4047583043575287,-0.021555176004767418,10.068662643432617
20,-0.447868674993515,-0.09340576827526093,9.99920654296875
21,-0.47660890221595764,-0.06706055253744125,9.98483657836914
22,-0.41673341393470764,-0.004790039267390966,9.970466613769531
23,-0.4430786371231079,-0.019160157069563866,10.030342102050781
24,-0.38080811500549316,0.014370117336511612,10.032736778259277
25,-0.4095483720302582,-0.009580078534781933,10.047107696533203
26,-0.4239184856414795,-0.09819580614566803,10.006392478942871
27,-0.4598437547683716,-0.03832031413912773,10.068662643432617
28,-0.43589356541633606,-0.02634521573781967,9.980047225952148
29,-0.40715333819389343,0.03832031413912773,9.896221160888672
30,-0.41194337606430054,0.004790039267390966,9.932146072387695
31,-0.4287085235118866,-0.08622070401906967,10.068662643432617
32,-0.43110352754592896,-0.028740234673023224,10.08063793182373
